,name,sku,price
557,212/60/STD TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/60/STD,49.99
558,212/60/10 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/60/10,49.99
559,212/60/20 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/60/20,49.99
560,212/60/30 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/60/30,49.99
561,212/40/30 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/40/30,49.95
562,212/40/20 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/40/20,49.95
563,212/40/10 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/40/10,49.99
564,CARBURETOR BASE GASKETS (Pair) 40/44 IDF/DRLA,EMPI 3315,1.99
565,3 BOLT MUFFLER FLANGE,EMPI 3695,3.49
566,GLAND NUT WASHER,EMPI 4030,9.95
567,Empi 5764 Ring Compressor 83-87mm,EMPI 5764,6.95
568,Empi 5765 Ring Compressor 88-94mm,EMPI 5765,6.50
569,Empi 70-2702 Wheel Lock 1/2 - 20,EMPI 70-2703,14.95
570,EMPI 33-1055 Black Aluminum Degree Pulley,EMPI  33-1055,59.95
571,SELF SEALING NUT FOR AIR-COOLED OIL PUMP 8MM,111-115-161,3.75
572,113-501-229D CV JOINT BOLT,113-501-229D,1.35
573,MASTER CYLINDER RESOVOIR GROMMET FITS TYPE 1 61-66,113-611-817,3.00
574,Steel Road Wheel Bolt 251-601-139,251-601-139,1.20
575,Crankshaft New Cast Steel  VWP-311-105-101F,311-105-101F,129.95
576,TYPE 1 LIGHTENED FLYWHEEL 12 VOLT 200MM,311-105-271LCH,89.00
577,"STEEL ROAD WHEEL BOLT FITS RABBIT, PICKUP SCIROCCO DASHER, JETTA, AUDI 4000 & FOX",321-601-139,1.20
578,EMPI 21-5009 VW BUG ENGINE CYLINDER HEAD SPACERS .060,EMPI 21-5009,9.95
579,PISTON RING COMPLETE SET - 92MM - BEETLE/GHIA/TYPE-3 ALL 1835cc,311-198-169A/92A,37.90
580,Labor - Polishing Crankshaft,,40.00
581,VW TYPE 1 BUG ENGINE PR1001 STEEL HYDRAULIC PUSHROD 1 EA,PR1001,3.99
582,"EMPI 21-7068 CYLINDER SHIM SET, .060""",EMPI 21-7068,11.95
583,"EMPI 21-7430 CYLINDER SHIM SET, .030""",EMPI 21-7430,9.95
584,Outlaw Street Longblock BE2007-OS,BE2007OS,3899.00
585,"EMPI 21-7460 CYLINDER SHIM SET, .060""",EMPI 21-7460,9.95
586,"EMPI 21-7490 CYLINDER SHIM SET, .090""",EMPI 21-7490,9.95
587,"CYLINDER HEAD SPACERS, .040 THICK",EMPI 21-7616,9.99
588,EMPI 22-2817 BALL JOINT CAMBER ADJUSTERS,EMPI 22-2817,29.95
589,"EMPI 22-2820 CLEARANCED BALL JOINT, UPPER",EMPI 22-2820,24.95
590,25 8 Amp Vw Ceramic Fuses,25VWFUSE8,7.50
591,40 Pack 8 & 16 Amp Vw Ceramic Fuses,40VWFUSE816,9.50
592,Electronic Ignition 009 Distributor,0 231 178 009E,79.99
593,113-141-723D Late Clutch Arm Spring (for 20mm shaft) NEW,113-141-723D,7.95
594,Empi 8671 36hp Fan Shroud with Heat Ducts,EMPI 8671,68.95
595,Align Bore Case,,75.00
596,Dual Port End Castings,113-129-710D,39.99
597,25 16 Amp Vw Ceramic Fuses,25VWFUSE16,7.50
598,50 8 & 16 Amp Vw Ceramic Fuses,50VWFUSE816,10.00
599,"Crankshaft Pulley Bolt, All Type 1   111-105-263A",111-105-263A,2.49
600,20 8 & 16 Amp Vw Ceramic Fuses,20VWFUSE816,5.00
601,10 8 Amp Vw Ceramic Fuses,10VWFUSE8,3.50
602,VW BUG BEETLE GHIA ALTERNATOR AL82N CLONE,BOSCH AL82NC,129.00
603,VW SUPER BEETLE FRONT AXLE DISC BRAKE CONVERSION KIT,SBDISCBRAKES,299.00
604,TYPE 3 BALL JOINT NUTS - SET OF 4,N11 166.1,10.00
605,EMPI 9250 VW BUG HIGH PRESSURE OIL FILTER,EMPI 9250,14.15
606,Outlaw Street Longblock BE2165OS,BE2165OS,3899.00
607,Frame Head 1965 And Older 113-701-037g,113-701-037G,239.95
608,Frame Head Bug Ghia 1966 And Up 113-701-037L,113-701-037L,239.99
609,111-801-045/046 Heater Channel W/bottom Plate 1968 And Older,111-801-045/046,129.99
610,Rocker Panel 951001,951001,
611,Empi 16-9524 Billet Camshaft Cam Plug With O-ring,EMPI 16-9524,7.95
612,Vw Bug  Window Winder Crank Handle,321-837-581,2.49
613,VW KARMANN GHIA BODY MOLDING CLIPS 141-853-547B,141-853-547B,19.99
614,VW CAL-LOOK CHROME FRONT BUMPER WITH TURN SIGNAL HOLES 111-807-107A,111-807-107A,99.99
615,VW 72-74 BUG SUPER BEETLE ACCELERATOR CABLE 112-721-555,112-721-555,4.95
616,VW 34 PICT CARBURETOR IDLE CUT-OFF VALVE 12 VOLT 058-129-413D,058-129-413D,27.99
617,Heater Channel Bottom Plate 111-801-171,111-801-171,34.99
618,EMPI 4005 BUG GHIA SINGLE PORT ENGINE 8MM CASE STUDS REPLACES VW P\N 043-198-355P,EMPI 4005,34.95
619,Lower Door Skin 951012-1,951012-1,12.00
620,Door Bottom Plate 9511013,9511013,29.99
621,Complete Door Hinge Pillar 111-805-351E,111-805-351E,14.99
622,Front Apron 68-74 111-805-591C,111-805-591C,49.99
623,Front Apron 1967 And Older 111-805-951B,111-805-951B,
624,Inner Front Panel And Spare Tire Box,951023,99.99
625,Inner Front Panel Behind Pedals Complete 951024,951024,130.00
626,Headlight Housing 951225,951225,115.00
627,Remove & Replace Axles,,250.00
628,Labor - Test Run Dual Carbs on Mofoco Longblock,,100.00
629,EMPI 16-5130 VW BUG SPRING PLATE/TORSION BAR KNOBBY URETHANE BUSHINGS 1-3/4,EMPI 16-5130,16.95
630,Spare Wheel Through 111-805-583a,111-805-583A,
631,"EMPI 8688 Sand Seal Pulley Kit, Bolt-In",EMPI 8688,59.95
632,Machine Cylinder Heads for Larger Bore (per pair),MMS-MOREBORE,80.47
633,Deck Type 1 Cylinder Heads (per pair),MMS-DECKT1,35.00
634,Deck Type 4 Cylinder Heads (per pair),MMS-DECKT4,45.00
635,Rebuilt Vanagon Transmission 84-89,RBT28489,1399.00
636,Three Angle Valve Job - (per pair),MMS-PERFJOB,120.00
637,Bore Engine Case for 90.5/92 or 94mm Pistons,MMS-CASEBORE,100.00
638,Deck Engine Case,MMS-CASEDECK,80.00
639,002-301-189C Final Drive Seal,002-301-189C,5.95
640,Case Savers (Drill & Tap Engine Case),MMS-CASESAVE,75.00
641,Lower Lifter Bosses,MMS-LOWERBOSSES,40.00
642,Rebuild Your Type 1 Cylinder Head (per head),MMS-DUALREBUILD,199.99
643,EMPI 9540 TYPE 1 URETHANE TRANSMISSION MOUNT KIT,EMPI 9540,29.95
644,EMPI 8121 COUNTERWEIGHTED CRANKSHAFT CRANK 74MM,EMPI 8121,259.99
645,EMPI 14-1008 Chrome 2 Gauge Hole Dash Panel Vw Bug,EMPI 14-1008,12.30
646,EMPI 4638 VW 68-69 BUG VINYL SLIP ON SEAT COVERS SET,EMPI 4638,137.00
647,EMPI 3997 VW BUG 56-72 CONVERTABLE REAR AREA CARPET KIT,EMPI 3997,61.50
648,EMPI 17-2796 BALL-J ROTOR TO KING-PIN SPINDLE BEARING OTR,EMPI 17-2796,11.90
649,EMPI 17-2871 VW BUG ENGINE NARROW OIL SUMP W/ FILTER,EMPI 17-2871,139.99
650,"EMPI 16-9533 VW BUG 94MM CYLINDER HEAD GASKET .050""",EMPI 16-9533,24.99
651,"EMPI 16-9534 VW BUG 94MM CYLINDER HEAD GASKET .060""",EMPI 16-9534,29.95
652,EMPI 9984 VW BUG SWING AXLE TRANSMISSION BOOT KIT BLACK BOOTS,EMPI 9984,14.95
653,EMPI 4850 VW BUG BEETLE BAJA SPEAKER PANEL FRONT PAIR,EMPI 4850,28.99
654,EMPI 4646 VW 73 BUG FRONT SEAT COVERS VINYL SLIP ON,EMPI 4646,79.95
655,"Connecting Rod Bearing .020"" .5mm Bus 2000cc 039-105-713A",039-105-713A,39.99
656,Standard Size Connecting Rod Bearing 1700cc-1800cc Type 2 Bus Motors 021-105-701A,021-105-701A,39.99
657,"MAIN BEARING TYPE 1 1200CC-2332CC 111-198-463 .010""",111-198-463,45.95
658,VW BUG 1961-67 W/ LOCKABLE COLUMN EURO STYLE 36mm IGNITION SWITCH 111-905-865-E,111-905-865E,39.99
659,VW BEETLE BUG FRONT BRAKE DRUMS NEW 1966-67,131-405-615A,69.99
660,113-105-279 Flywheel paper gasket,,0.50
661,VWP 111-501-131A Swingaxle side cover gaskets,,1.00
662,EMPI 3564-B VW KARMANN GHIA GLOVE BOX 141-857-101C NEW,EMPI 3564-B,20.95
663,EMPI 9081 VW BUG BUGGY AIR FILTER ELEMENT,EMPI 9081,5.95
664,"EMPI 2355 Carburetor Tune-up Kit VW Type 1, 36HP (Ref. P/N:111-198-569C)",EMPI 2355,15.90
665,EMPI 3390 VW BUG EXHAUST 3 BOLT MUFFLER FLANGE GASKETS,EMPI 3390,2.50
666,VW TYPE 1 REAR WHEEL CYLINDER 57-64,113-611-055C,12.95
667,EMPI 22-2858 DROP SPINDLES VW BUG LINK PIN DRUM BRAKE,EMPI 22-2858,119.99
668,EMPI 16-9520 VW BUG / GHIA / BUS ENGINE MINI OIL SUMP KIT,EMPI 16-9520,29.95
669,"MAIN BEARING TYPE 1 1200CC-2332CC 111-198-465 .020""",111-198-465,45.95
670,"MAIN BEARING TYPE 1 1200CC-2332CC 111-198-467 .030""",111-198-467,47.95
671,EMPI 4025 VW BUG ENGINE CASE SELF TAPPING 10MM STUD,EMPI 4025,9.95
672,EMPI 22-2950 DROP SPINDLES VW BUG LINK PIN DISC BRAKE,EMPI 22-2950,109.95
673,EMPI 6714 ENGINE LID LICENSE LIGHT SEAL 52-57 VW BUG,EMPI 6714,9.95
674,VW SUPER BEETLE SPARE WHEEL TROUGH REPLACEMENT PC NEW,951329-5,29.00
675,EMPI 3998 VW BUG 73-79 CONVERTABLE REAR WELL CARPET KIT,EMPI 3998,61.50
676,EMPI 4640 VW 73 BUG VINYL SLIP ON SEAT COVERS FULL SET,EMPI 4640,119.95
677,EMPI 4021 VW BUG GHIA ENGINE 8MM CHROMOLY CASE STUD KIT +12.7MM,EMPI 4021,44.95
678,STOCK TYPE 1 1600cc style CONNECTING RODS CR311B REBUILT,MFC-CR311B,99.99
679,EMPI 4647 VW 74-76 BUG FRONT SEAT COVERS VINYL SLIP ON,EMPI 4647,79.95
680,VW BEETLE BUG SPLIT OVAL  HORN GRILLS 52-67,113-853-641A,4.95
681,EMPI 3075 VW BUG 54-77 BEETLE BAJA REAR WELL CARPET KIT,EMPI 3075,61.50
682,EMPI 3236 VW BUG DUAL PORT INTAKE MANIFOLD END KIT,EMPI 3236,109.00
683,EMPI 9523 VW BUG BUS GHIA ENGINE COMPLETE HARDWARE KIT,EMPI 9523,24.95
684,EMPI 4637 VW 65-67 BUG VINYL SLIP ON SEAT COVERS SET,EMPI 4637,129.95
685,EMPI 17-2873 VW BUG ENGINE CASE OIL DUAL BYPASS ADAPTER,EMPI 17-2873,49.95
686,EMPI 9521 VW BUG BUS GHIA ENGINE CASE LOCK NUT KIT,EMPI 9521,6.99
687,EMPI 14-1001 Black 3 Gauge Hole Dash Panel Vw Bug,EMPI 14-1001,11.35
688,"EMPI 16-9532 VW BUG 94MM CYLINDER HEAD GASKET .040""",EMPI 16-9532,24.99
689,VW 66-71 BUG GHIA ACCELERATOR CABLE 111-721-555E 2627mm,111-721-555E,5.95
690,TYPE 1-2-3 CLUTCH COVER/PRESSURE PLATE 1970 & OLDER 311-141-025EBR,311-141-025EBR,44.95
691,EMPI 14-1002 Chrome 3 Gauge Hole Dash Panel Vw Bug,EMPI 14-1002,12.30
692,EMPI 4639 VW BUG 70-72 BLACK VINYL SLIP ON SEAT COVERS,EMPI 4639,139.99
693,EMPI 9248 VW BUG ENGINE OIL COOLER FAN KIT BOLT ON,EMPI 9248,245.95
694,Bosch 09001 Ignition Wires,BOSCH 09001,39.99
695,Bosch 04033 Distributor Rotor,BOSCH 04033,8.95
696,EMPI 4641 VW 74-76 BUG VINYL SLIP ON SEAT COVERS SET,EMPI 4641,119.95
697,EMPI 16-9515 VW BUG ENGINE CASE THREADED OIL GALLEY PLUG KIT,EMPI 16-9515,12.95
698,EMPI 3580-B VW BUG BEETLE PLASTIC GLOVE BOX 1952-57,EMPI 3580-B,18.95
699,EMPI 8915 VW BUG ENGINE CRANKSHAFT DEGREE PULLEY RED,EMPI 8915,36.00
700,Bosch 03010 Distributor Cap,BOSCH 03010,22.95
701,Bosch 02086  BOS-1-237-330-342 Condenser for 009 Distributor,BOSCH 02086,12.99
702,AA Brand Piston and Liner Set (85.5mm) 1600cc,311-198-069AA,195.00
703,EMPI 4020 BUG GHIA TYPE 1 2 3 DUAL PORT ENGINE 8MM CASE STUDS - REPLACES VW P\N 043-198-035DP,EMPI 4020,49.99
704,EMPI 22-2859 DROP SPINDLES VW BUG BALL JOINT DRUM BRAKE,EMPI 22-2859,129.95
705,"EMPI 21-7410 VW BUG ENGINE CASE / CYLINDER SHIMS 94mm .010""",EMPI 21-7410,8.50
706,Bosch 01011 / BOS-1-237-013-044 Ignition Breaker Points,BOSCH 01-011,12.99
707,EMPI 21-6060 VW BUG ENGINE CASE / CYLINDER SHIMS .060,EMPI 21-6060,10.95
708,"EMPI 16-9530 VW BUG 90.5- 92MM CYLINDER HEAD GASKET .050""",EMPI 16-9530,24.99
709,"EMPI 16-9531 VW BUG 92MM CYLINDER HEAD GASKET .060""",EMPI 16-9531,29.99
710,EMPI 3915 VW BUG BEETLE 65-72 REAR CARGO WELL CARPET KIT,EMPI 3915,54.95
711,K 410 WEBER PROGRESSIVE CARBURETOR CONVERSION KIT,K 410,399.00
712,111-998-031R Red VW Bug Spark Plug / Ignition Wires,111-998-031R,17.95
713,111-998-031B Blue VW Bug Spark Plug / Ignition Wires,111-998-031B,17.95
714,111-998-031A Black VW Bug Spark Plug / Ignition Wire,111-998-031A,17.95
715,EMPI 16-9521 VW BUG BUS BUGGY OIL SUCTION KIT,EMPI 16-9521,44.00
716,"EMPI 16-9529 VW BUG 90.5- 92MM CYLINDER HEAD GASKET .040""",EMPI 16-9529,25.95
717,EMPI 9071 CHROME VW BUG BUGGY BACKING PLATE,EMPI 9071,6.95
718,EMPI 9076 VW BUG ENGINE CARBURETOR AIR CLEANER CHROME,EMPI 9076,15.95
719,Bosch GR15N Generator,GR15N,174.95
720,VW TYPE 2 BUS TRANSPORTER CLUTCH CABLE NEW 1972-79 211-721-335J,211-721-335J,7.95
721,EMPI 17-2872 MINI SUMP KIT WITH BUILT-IN FILTER SYSTEM - 1600CC BEETLE STYLE ENGINES,EMPI 17-2872,56.95
722,"Remanufactured Bosch SR11X 6 volt starter for standard transmission Bug, Ghia, Bus, Type 3",SR11X,169.99
723,STOCK TYPE 2 1700 & 1800 CONNECTING RODS CR021B REBUILT,MFC-CR021B,99.99
724,Bosch SR17X Starter,SR17X,174.99
725,Bosch SR15X Starter,SR15X,179.95
726,VW 1960-62 TYPE 2 BUS TRANSPORTER CLUTCH CABLE 211-721-335C,211-721-335C,7.95
727,VW 1968-71 TYPE 2 BUS TRANSPORTER CLUTCH CABLE 211-721-335E,211-721-335E,7.95
728,VW BUG GHIA  MUFFLER EXHAUST TAIL PIPE CLAMP KIT 111-298-051,111-298-051,7.95
729,VW BUG TYPE 1 ENGINE CAMSHAFT CAM GEAR BOLTS 3/16 ALLEN,,5.49
730,Motor Test & inspection,,50.00
731,"021-256-251A  COPPER HEATER BOX TO HEAD GASKETS, EA",021-256-251A,2.00
732,Electronic Ignition Vaccuum Advance Distributor,EMPI 9437-B,79.99
733,EMPI 9500 WHEEL ADAPTERS 911 PORSCHE WHEEL TO VW BUG GHIA  4 LUG,EMPI 9500,68.50
734,High Rev Dual Valve Spring Kit for VW Type 1 Engine,EMPI 4060,79.95
735,Engle Chromoly Valve Spring Retainers Set of Eight,6000-S,24.95
736,VW TYPE 1 BEETLE BUG INTERIOR DOME LIGHT &  BULB 111-947-111E OSRAM 6411,111-947-111E,7.95
737,EMPI 3844 VW 2 POINT LAP SEAT BELT BUG BUS DUNE BUGGY,EMPI 3844,24.99
738,VW BUG  DOOR PANEL CLIPS N143893 TYPE 1 BEETLE QTY. 66,N143893,19.99
739,VW TYPE 1 BUG BEETLE DOOR SEALS 1967 UP 111-831-721D 722D,111-831-721D,24.99
740,"12  VW BUG ENGINE TIN FAN SHROUD SHEET METAL SCREWS N107101,",N107101,5.99
741,24 VW BUG ENGINE TIN FAN SHROUD SHEET METAL SCREWS N107101,N107101,11.95
742,EMPI 6450 VW BUG BUS GHIA HEADLAMP HEADLIGHT EYEBROWS,6450,9.95
743,VW TYPE 1 BUG ENGINE ENGLE W-110 CAMSHAFT CAM,W-110,99.99
744,VW TYPE 1 BUG GHIA ENGINE FLAT CAMSHAFT CAM GEAR KIT,2022,35.00
745,VW BUG HEAVY DUTY OIL PUMP 8mm,111-115-107H,39.95
746,VW BUG BUS 5MM CLOTH BRAIDED FUEL GAS LINE HOSE  N203551 QTY 5FT,N203551-5FEET,9.99
747,VW BUG CLOTH BRAIDED BRAKE FLUID RESERVOIR HOSE 7MM I.D. 5 FEET,N203501-5FEET,20.99
748,EMPI 9504 WHEEL ADAPTERS CHEVY TO VW BUG 4 LUG DRUM,EMPI 9504,64.99
749,Empi 5749 Vw Bug Rear Axle Nut Removal Tool Wacker 46mm,EMPI 5749,9.35
750,VW TYPE 1 BUG ENGINE PR1000 STEEL PERFORMANCE PUSHROD SET QTY. 8 PUSH RODS,PR1000,29.95
751,EMPI 9983 VW BUG SWING AXLE TRANSMISSION BOOT KIT YELLOW BOOTS,EMPI 9983,14.95
752,EMPI 9981 VW BUG SWING AXLE TRANSMISSION BOOT KIT RED BOOTS,EMPI 9981,15.95
753,EMPI 17-2874 VW BUG GHIA ENGINE OIL SUMP FILTER,EMPI 17-2874,16.49
754,VW Type 3 - Bosch REPLACEMENT GR16X generator,GR16X,199.00
755,Bosch GR17X generator,GR17X,
756,EMPI 9952 VW BUG GHIA TO 64 EMERGENCY BRAKE HANDLE BOOT BLACK,EMPI 9952,15.35
757,"EMPI 21-6010 VW BUG ENGINE CASE TO 85.5MM CYLINDER SHIMS .010""",EMPI 21-6010,10.95
758,"EMPI 21-6020 VW BUG ENGINE CASE TO 85.5MM CYLINDER SHIMS .020""",EMPI 21-6020,10.95
759,"EMPI 21-6030 VW BUG ENGINE CASE TO 85.5MM CYLINDER SHIMS .030""",EMPI 21-6030,10.95
760,"EMPI 21-6040 VW BUG ENGINE CASE TO 85.5MM CYLINDER SHIMS .040""",EMPI 21-6040,10.95
761,"EMPI 21-6090 VW BUG ENGINE CASE TO 85.5MM CYLINDER SHIMS .090""",EMPI 21-6090,10.95
762,VW TYPE 1 BUG  66-73 METAL BRAKE LINE KIT 7PC 113-698-996C,113-698-996C,29.95
763,"EMPI 5761 OIL FILLER NUT TOOL 1/2"" DRIVE",EMPI 5761,10.99
764,EMPI 16-9903 HD ALUMINUM SIDE COVER SWING AXLE,EMPI 16-9903,65.95
765,VW BUS TYPE 2 EXHAUST MUFFLER TAIL PIPE,211-251-237B,
766,VW BUG LINK PIN REPAIR KIT SET 111-498-051A  FOR KING & LINK PIN AXLE BEAM BUGGY SANDRAIL PRE-1965,111-498-051A,59.95
767,VW BUG TYPE 1 BEETLE 47-66 HEADLIGHT LIGHT LENS ASSEMBLY 111-941-037C,111-941-037C,49.99
768,MAHLE PISTON AND BARREL SET (90.5MM),311-198-905M,399.99
769,VW BUG SUPER BEETLE 68-79 HUBCAP SET OF 4 251-601-151A,251-601-151A,99.95
770,VW BUG GHIA AUTOSTICK TRANSMISSION FLYWHEEL FLEXPLATE 113-105-323B,113-105-323B,149.95
771,Bosch 12 volt Ignition Coil 00012 w/bracket,BOSCH 00012,69.99
772,Bosch 6 volt Ignition Coil for 1966 and older Bug Beetle 00016,BOSCH 00016,69.99
773,Bosch WR8AC Spark Plug,7902,3.49
774,VW TYPE IV 1700 1800 2000 BUS ENGINE  CYLINDER HEAD STUD UPPER 172MM LEGNTH,RECONDITIONED ITEM,14.95
775,VW TYPE IV BUS 1700 1800 2000 PORSCHE 914 ENGINE CYLINDER HEAD STUD LOWER 222MM LEGNTH,RECONDITIONED ITEM,12.95
776,Bosch 12V Voltage Regulator 30019,30019,44.99
777,VW BUG BUS 3.5MM CLOTH BRAIDED VACCUM LINE HOSE N203531 QTY. 5FT,N203531-5FEET,9.99
778,VW BUG BUS 7MM CLOTH BRAIDED FUEL GAS LINE HOSE 5 FEET,N203571-FEET,14.99
779,EMPI 8960 CHROME ENGINE PULLEY TIN VW BUG BREAST PLATE,EMPI 8960,12.95
780,VW BUG BUG 12MM OIL FILLER BREATHER BOX HOSE N203741 PER FOOT,N203741,3.99
781,IMI-101 GEAR REDUCTION HI-TORQUE STARTER FOR BUG GHIA BUS 1600,IMI-101,209.00
782,VW 67-79 BUG & TYPE 3 BODY MOLDING CLIP SET 113-853-585C QTY. 60 PCS.,113-853-585C,15.95
783,MAHLE PISTON & BARREL SET CAST (85.5MM) 1600cc,311-198-069MC,259.99
784,MAHLE PISTON AND BARREL SET (87MM) 1641cc 311-198-087M,311-198-087M,299.99
785,311-721-335A VW TYPE 3 CLUTCH CABLE 2333 MM 1965-73,311-721-335A,7.50
786,EMPI 98-1068 VW BUG BUS GHIA GAS CLUTCH BRAKE PEDAL PAD SET,EMPI 98-1068,7.95
787,High Rev Dual Valve Springs for VW Type 1 Engine,EMPI 4037,59.95
788,High Rev Single Valve Spring Kit for VW Type 1 Engine,EMPI 4045,54.95
789,EMPI 16-9527 VW BUG ENGINE CASE HEX HEAD OIL RELIEF SPRING PLUG,EMPI 16-9527,7.50
790,211-405-669 VW TYPE 2 TRANSPORTER BUS RH FRONT AXLE SPINDLE NUT,211-405-669,9.99
791,SWING LEVER SHAFT REPAIR KIT - BUS 68-79,211-498-171A,39.95
792,VW BUG PORSCHE 914 LH FRONT AXLE BALL JOINT SPINDLE NUT,131-405-669,7.95
793,VW BUG PORSCHE 914 RH FRONT AXLE BALL JOINT SPINDLE NUT,131-405-670,7.95
794,"EMPI 9305 7 INCH CHROME HEADLIGHT W/ 12-VOLT H4 55/60W BULB, EACH",EMPI 9305,59.95
795,VW TYPE 1 BUG GHIA THING STEERING DAMPER 113-425-021,113-425-021,29.99
796,VW TYPE 1 BUG ENGINE ENGLE W-100 CAMSHAFT CAM GEAR KIT,W-100G,129.99
797,VW TYPE 1 BUG ENGINE ENGLE W-110 CAMSHAFT CAM GEAR KIT,W-110G,129.99
798,111-198-541HD Double Thrust Camshaft Bearing,111-198-541HD,29.99
799,VW BUG SUPER BEETLE 71-74 GAS FUEL TANK 113-201-075F,,229.00
800,VW BUG SUPER BEETLE 75-79 GAS FUEL TANK 133-201-075G,133-201-075G,229.99
801,VW BUG GHIA 61-67 GAS FUEL TANK 113-201-075A/B,113-201-075A/B,159.95
802,VW BUG GHIA 68-79 GAS FUEL TANK 113-201-075A/D,113-201-075A/D,199.95
803,VW TYPE 1 BUG ENGINE ENGLE W-120 CAMSHAFT CAM GEAR KIT,W-120G,129.99
804,STEERING DAMPER BUSHING - ALL BEETLE 60-79 / GHIA 60-74 / BUS 62-79 / TYPE 3 62-74 / THING 73-74,113-425-117,2.95
805,VW TYPE 1 BUG ENGINE ENGLE W-120 CAMSHAFT CAM,W-120,99.99
806,VW TYPE 1 BUG ENGINE ENGLE W-100 CAMSHAFT CAM,W-100,99.99
807,EMPI 8182 VW BUG ENGINE 82MM COUNTERWEIGHTED STROKER CRANKSHAFT CRANK,EMPI 8182,315.95
808,EMPI 8180 VW BUG ENGINE 76MM COUNTERWEIGHTED STROKER CRANKSHAFT CRANK VW JOURNALS,EMPI 8180,299.95
809,EMPI 8185 VW BUG ENGINE 76MM COUNTERWEIGHTED STROKER CRANKSHAFT CRANK CHEVY  JOURNALS,EMPI 8185,279.95
810,EMPI 8186 VW BUG ENGINE 78MM COUNTERWEIGHTED STROKER CRANKSHAFT CRANK CHEVY  JOURNALS,EMPI 8186,279.95
811,EMPI 8187 VW BUG ENGINE 82MM COUNTERWEIGHTED STROKER CRANKSHAFT CRANK CHEVY  JOURNALS,EMPI 8187,349.00
812,VW BEETLE  BUG BUMPER 75 UP TURN SIGNAL LIGHT SET 111-953-055,111-953-055,14.99
813,EMPI 3552 VW BUG REAR DRIVERS SIDE FLOOR PAN 1/4 PANEL 112-701-063Q,EMPI 3552,44.95
814,EMPI 3553 VW BUG REAR PASSENGER SIDE FLOOR PAN 1/4 PANEL 112-701-064Q,EMPI 3553,44.95
815,EMPI 3550 VW BUG FRONT DRIVERS SIDE FLOOR PAN 1/4 PANEL 111-701-059Q,EMPI 3550,44.95
816,EMPI 3551 VW BUG FRONT PASSENGER SIDE FLOOR PAN 1/4 PANEL 111-701-060Q,EMPI 3551,44.95
817,"VW BEETLE, SUPER BEETLE, TYPE 3, GHIA, FRONT DISC BRAKE ROTOR",113-407-075,49.95
818,EMPI 3420 VW BUG EXHAUST HEATER BOX J-TUBES FLANGED,EMPI 3420,34.95
819,EMPI 55-3420 VW BUG CERAMIC COATED EXHAUST HEATER BOX J-TUBES FLANGED,EMPI 55-3420,57.95
820,VW Type 1 Bugpack Crankshaft Power Pulley Used - 5 3/4,,25.00
821,VW TYPE 1 BUG BEETLE FRONT DISC BRAKE CONVERSION CALIPER BRACKETS,22-2975-7,79.95
822,EMPI 2345 Carburetor Tune-up Kit WEBER 40 DCNF,EMPI  2345,32.90
823,"EMPI 2202 Carb Repair Kit WEBER Progressive, DFV, Holley 5200, EPC 32/36F (VW)",EMPI 2202,37.95
824,"EMPI 2231 Carburetor Tune-up Kit VW Type 2, 73-74, Type 3, 64-67",EMPI  2231,18.60
825,EMPI 2238 Carburetor Tune-up Kits Holley Bug Spray,EMPI 2238,15.50
826,EMPI 2258 Carburetor Tune-up Kits Zenith 32NDIX - Minor,EMPI 2258,25.30
827,EMPI 9533 VW BUG GHIA 12MM-1.5 CHROME WHEEL STUDS & NUTS SET,EMPI 9533,8.95
828,VW BUG GHIA BUGGY 4/130 REAR DISC BRAKE ROTOR SHORT SPLINE 113-615-601S,113-615-601S,56.95
829,VW TYPE 1 BUG 1955-67  IGNITION KEY CYLINDER AND SWITCH WITH KEYS 111-905-803D,111-905-803D,24.99
830,VW BUG DOOR SEALS 1955-66 RIGHT AND LEFT 111-831-721A  & 111-831-722A,111-831-721A  & 111-831-722A,29.95
831,VW TYPE 1 BUG BEETLE REAR DISC BRAKE CONVERSION CALIPER BRACKETS,AC6000,59.95
832,EMPI 4549 VW BUG GHIA CHROME EMERGENCY BRAKE HANDLE COMPLETE 113-798-305CR,EMPI 4549,34.99
833,"EMPI 21-2314 VW Chromoly Rocker Studs, Set of 4",EMPI 21-2314,15.95
834,"EMPI 4058 VW Rocker Shaft Shims .010""",EMPI 4058,5.95
835,EMPI 16-9522 VW BUG TYPE 1  ENGINE PERFORMANCE CRANK  CRANKSHAFT GEAR SPACER,EMPI 16-9522,9.99
836,111-905-449A VW BUG BEETLE  SPARK PLUG CONNECTOR TO ENGINE TIN  AIR SEAL BOOT,111-905-449A,4.99
837,EMPI 8500 VW BUG ENGINE BILLET STYLE OIL DIPSTICK,EMPI 8500,12.95
